sector,ticker,company,market_cap,exchange,industry,sic_description,sentiment_score,short_pct_float,from_52w_high_pct,from_52w_low_pct,price_vs_sma20_pct,price_vs_sma50_pct,price_vs_sma200_pct,volume_vs_20d,dollar_volume_20d_polygon,yf_forward_pe,yf_trailing_pe,yf_price_to_book,yf_peg_ratio,yf_dividend_yield,value_grade,growth_grade,momentum_grade,dolt_value_score,production_factor_score,production_factor_basket,production_theme,primary_keyword_factor,primary_keyword_factor_score,keyword_factor_baskets,quant_factor_score,ret_1w_pct,ret_1m_pct,ret_3m_pct,ret_6m_pct,ret_ytd_pct,ts0,four_h_timestamp,four_h_close,latest_daily_ts,latest_daily_timestamp,latest_daily_close,display_close,price_source,rsi0,rsi1,rsi2,rsi3,rsi4,rsi5,rsi_delta_1,prior_delta_3_avg,rsi_accel,inflection_flag,dolt_value_norm,grade_value_norm,warehouse_value_score,forward_pe_score,trailing_pe_score,pb_score,peg_score,composite_value_score,sector_ret_1m_median,sector_ret_3m_median,peer_lag_1m_pct,peer_lag_3m_pct,rsi_accel_pct,rsi_delta_pct,ret_1w_rank,ret_1m_rank,ret_3m_rank,ret_6m_rank,volume_rank,sector_strength_score,sector_strength_3m_score,peer_lag_score,peer_rally_laggard_flag,price_position_52w,accumulation_location_score,markup_location_score,breakout_location_score,distribution_risk_score,sma_proximity_score,trend_alignment_score,rsi_zone_inflection_score,grind_bonus,rsi_acceleration_score,rsi_value_score,short_score,near_low_score,oversold_not_broken_score,squeeze_laggard_score,value_laggard_score,rsi_leader_zone_score,momentum_leader_score,momentum_leader_eligible,pullback_depth,pullback_score,pullback_presence_score,rsi_cool_score,momentum_pullback_score,mom_pullback_eligible,rel_strength_core_score,rs_pullback_depth,rs_pullback_entry_score,rs_rsi_reset_score,rel_strength_pullback_score,rs_pullback_eligible,rsi_zone_score,st_mom_score,inflect_breakout_score,inflect_breakout_eligible,wave_accumulation_score,wave_pullback_score,wave_markup_score,wave_breakout_score,wave_stage_margin,wave_setup_score,wave_stage,opportunity_score,sleeve_rank_agreement,upside_potential,downside_risk,rr_ratio,rr_score,factor_align_score,ev_score,ev_master_eligible,primary_strategy,rank_in_sector,global_rank,is_top_inflection,diversified_top10,warehouse_display_close,latest_polygon_price,latest_polygon_price_source,latest_polygon_price_timestamp,latest_polygon_price_status
Information Technology,TOST,"Toast, Inc.",14302800000.0,XNYS,Software - Infrastructure,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.2,7.624252413793103,-47.885622231171965,16.26235399820304,3.764038502759104,0.24560558632313878,-17.44141358575787,1.4894098861505012,,14.192834,35.97015,7.0241914,0.23,,,,,,5.92283798623721,Neutral / Transition,Semiconductors,Cloud Software,12.613984221931176,"Cloud Software, AI Infrastructure, Consumer / Retail, Semiconductors, Energy Transition",5.596204819277108,5.571487095452676,10.506003430531718,-3.8791495710555735,-30.87446351931331,-24.250440917107596,1782475200000,2026-06-26 08:00:00-04:00,25.88,1782417600000,2026-06-25 16:00:00-04:00,25.77,25.88,4h_close,57.26854150351414,60.425016190270355,58.18947917930358,42.22454426274372,47.026744972796536,47.78499985937641,-3.156474686756212,4.466090405824606,-7.622565092580818,0,,,50.0,46.496815286624205,26.61596958174905,12.874251497005988,96.78030303030303,42.38675213498446,-6.9961489088575135,12.615336747499228,-17.502152339389234,16.494486318554802,14.899713467048711,28.939828080229226,77.93696275071633,83.3810888252149,28.735632183908045,10.344827586206897,89.97134670487107,17.478510028653297,67.3352435530086,33.636580706781274,0,25.35131262762439,89.94606211712683,26.70262525524879,0.0,9.285811825754461,72.34957020057307,44.01146131805157,52.91381303840333,0.0,38.903046713353085,40.36620299043826,71.91977077363897,69.91404011461319,64.88235454191746,63.73642074550025,44.47357132082497,97.80562451054243,36.79034670508539,False,0.0,30.37249283667622,27.14256452273662,63.94066718875474,46.79714397286878,False,32.150275005763596,0.0,30.37249283667622,63.19437548945757,41.322718677933544,False,86.34066718875474,77.93696275071633,53.03215820120015,False,73.1814323244551,51.92096439718,37.19412691363183,50.82216025023298,21.2604679272751,67.22850130481807,Wave 1 / accumulation,63.73642074550025,38.44317096466093,47.885622231171965,16.26235399820304,2.944568925043892,80.22922636103152,51.289398280802295,59.66925633446854,False,shorted near lows / peer lag,26,209,False,False,25.88,,,,
Consumer Staples,TSN,"Tyson Foods, Inc.",19529096634.920002,XNYS,Farm Products,POULTRY SLAUGHTERING AND PROCESSING,1.0,2.7721317630840723,-15.736239317715395,15.803006329113911,-0.3464860112737278,-7.650577004178971,-2.652512747283853,0.8495782941744638,,12.5256605,44.87402,1.1088412,1.04,3.47,,,,,3.890148970400401,Broken Momentum / Avoid,Consumer / Retail,Consumer / Retail,12.970659165869908,"Consumer / Retail, Commodities / Materials",4.363092369477911,5.571583122971502,-11.314753105119657,-7.004447268106739,1.3151064197958195,0.8787043418332141,1782504000000,2026-06-26 16:00:00-04:00,58.55,1782432000000,2026-06-25 20:00:00-04:00,58.55,58.55,4h_close,60.552203547079436,56.29780865815565,51.59745720740989,50.58348302933727,42.37318619209512,47.66855654338743,4.254394888923784,4.641540822020178,-0.3871459330963942,0,,,50.0,54.77707006369427,16.730038022813687,90.7185628742515,69.6969696969697,53.29640613533183,2.315906254333666,-1.76883935061789,13.630659359453322,5.235607917488849,49.8567335243553,65.32951289398281,78.22349570200574,19.197707736389685,24.71264367816092,44.252873563218394,39.25501432664756,66.4756446991404,27.22063037249284,79.53504265059448,0,50.10584750844418,15.682457474667473,76.21169501688836,38.632864518577186,10.059056837530381,63.853868194842406,34.14040114613181,42.077728294637865,3.5098757833621215,51.723745861686034,52.38426317661727,16.045845272206304,70.77363896848138,57.3299318417173,49.68055930082687,63.600407036734794,92.3433893587617,44.037988664188845,False,0.0,30.37249283667622,27.14208438514249,53.4329486493458,42.25393414751698,False,39.59380495998419,0.0,30.37249283667622,53.34338935876169,47.8047532969078,False,75.83294864934581,78.22349570200574,59.441416467089105,True,38.06827155538291,49.03763337808444,53.36008090621735,48.84799185462887,4.322447528132905,48.149795598340134,Wave 3 / markup leader,63.600407036734794,50.668576886341924,15.736239317715395,15.803006329113911,0.995775043684219,65.61604584527221,22.636103151862464,54.72671361854008,False,cheap peer laggard,15,210,False,False,58.55,,,,
Information Technology,RGTI,"Rigetti Computing, Inc. Common Stock",8984739753.210001,XNAS,Computer Hardware,SERVICES-COMPUTER PROGRAMMING SERVICES,-0.4,18.69562395872257,-69.26918440381013,65.46296296296296,-10.460006071733174,-1.9983243790194671,-16.908200246709683,0.014271203483083616,,,,12.394647,,,,,,,4.076698500336669,Neutral / Transition,Semiconductors,Macro Rates / Inflation,7.477895014039251,"Macro Rates / Inflation, Semiconductors",4.25062248995984,-16.338951310861415,-27.41673436230707,24.01110340041639,-28.833134209478295,-24.27966101694915,1782475200000,2026-06-26 08:00:00-04:00,17.87,1782432000000,2026-06-25 20:00:00-04:00,17.87,17.87,4h_close,29.61163225423776,40.041172427167794,48.60074407207753,49.25071793897578,47.83181114035434,46.032987457594146,-10.429540172930032,-2.596879571062182,-7.83266060186785,0,,,50.0,50.0,50.0,7.485029940119761,50.0,43.622754491017965,-6.9961489088575135,12.615336747499228,20.420585453449558,-11.39576665291716,14.613180515759312,6.590257879656161,3.438395415472779,4.584527220630372,80.45977011494253,12.931034482758621,17.76504297994269,17.478510028653297,67.3352435530086,69.09383954154728,0,48.587485794876514,20.237542615370458,73.17497158975303,35.292468748728325,0.0,59.19770773638969,24.670487106017195,55.81838643898462,1.2984397855310912,22.057182689179925,31.1147228459519,96.56160458452722,24.068767908309457,71.50675418474685,63.5862771376724,44.647072104058076,14.834896762713285,39.718454162693355,False,16.338951310861415,96.56160458452722,100.0,47.55722321356083,63.55761931216905,False,38.93295458288048,15.0,97.13467048710602,53.834896762713285,53.30360299894203,False,25.15722321356084,3.438395415472779,18.559694707299936,False,21.21144772886785,57.98166312899222,40.878424909724224,19.815108763620973,17.103238219267993,53.19275642759718,Wave 2-4 / pullback,63.5862771376724,44.22158548233046,69.26918440381013,65.46296296296296,1.0581431280921492,67.3352435530086,26.64756446991404,54.141538927507206,False,shorted near lows / peer lag,27,211,False,False,17.87,,,,
Industrials,TTEK,Tetra Tech Inc,7100595764.639999,XNAS,Engineering & Construction,SERVICES-ENGINEERING SERVICES,0.2,5.043904125672447,-32.17779323133983,13.36110034870206,2.5959319528352953,-1.9424251758603073,-13.676675747378987,1.095651942314035,,16.080807,16.520958,3.897443,2.1,1.03,,,,,4.90010733943134,Broken Momentum / Avoid,AI Infrastructure,Commodities / Materials,6.254119582417135,"Commodities / Materials, Energy Transition, AI Infrastructure",4.9283734939759025,6.938961988304104,4.794054441260753,-3.786583360736595,-14.970938680616086,-13.050520059435355,1782504000000,2026-06-26 16:00:00-04:00,29.2585,1782432000000,2026-06-25 20:00:00-04:00,29.2585,29.2585,4h_close,65.21107916314617,55.91487673764825,58.10853369151425,51.41492305786329,41.12728052988431,42.60315180582167,9.296202425497917,4.929198735921314,4.367003689576603,0,,,50.0,38.53503184713376,65.39923954372624,30.538922155688624,35.984848484848484,45.82372464093809,-0.8931063354730706,-2.0757758968157902,-5.687160776733824,1.7108074639208048,75.07163323782235,85.38681948424069,87.10601719197707,67.621776504298,29.310344827586206,25.28735632183908,67.0487106017192,36.96275071633238,18.911174785100286,32.46307183084676,0,29.33997578403566,77.98007264789302,34.67995156807132,0.0,18.86044747557814,70.63037249283667,40.5730659025788,26.703438761617647,7.648080885498384,76.34439767179148,63.52571499883305,49.2836676217765,75.35816618911174,46.614517924763824,53.25604965829992,51.06142209648618,78.3667625105615,36.38457289577816,False,0.0,30.37249283667622,20.305190058479482,38.524546677932264,40.616517869658594,False,35.90810525969107,0.0,30.37249283667622,39.3667625105615,41.68285325610596,False,60.92454667793226,87.10601719197707,59.81279856060054,True,75.953636407494,46.06654906702875,39.19678907391403,50.707163377048005,25.246473030445998,68.88462395896913,Wave 1 / accumulation,63.52571499883305,47.18242597898759,32.17779323133983,13.36110034870206,2.4083191048307397,77.07736389684814,39.25501432664756,59.18719986754763,False,RSI inflection + value,21,212,False,False,29.2585,,,,
Utilities,CWEN,"Clearway Energy, Inc. Class C Common Stock",6329417703.14,XNYS,Utilities - Renewable,ELECTRIC SERVICES,1.0,4.697096410662092,-11.691423095352182,33.21286591976869,-5.149960027851563,-5.070642102383294,2.8824139045107167,0.9100890309724577,,16.806541,389.1,2.6683583,3.67,4.6,,,,,4.650704697732498,Neutral / Transition,Energy Transition,Energy Transition,18.748813609401356,"Energy Transition, Oil & Gas, Housing / Real Estate",5.214538152610441,-1.4965259219668736,-8.78495421925265,-5.341551104262965,10.359281437125745,8.539458186101289,1782504000000,2026-06-26 16:00:00-04:00,36.86,1782432000000,2026-06-25 20:00:00-04:00,36.86,36.86,4h_close,47.33318140947129,46.27210083617671,55.15256771535344,37.75335795791986,39.733466472955335,43.54658748075352,1.061080573294575,2.179544787740459,-1.118464214445884,0,,,50.0,37.261146496815286,0.7604562737642585,42.81437125748503,20.833333333333332,36.893177420557876,2.703140273704785,0.2173323310068198,11.488094492957435,5.558883435269785,47.277936962750715,48.99713467048711,32.664756446991404,25.214899713467048,27.298850574712645,57.47126436781609,46.99140401146132,71.77650429799426,36.532951289398284,76.29808484010144,0,73.96368286464738,0.0,76.07263427070524,91.12010230222424,0.0,63.65329512893983,35.644699140401144,85.70050134874475,0.8753914729680243,50.76566509683091,44.939220272796234,43.83954154727794,46.41833810888252,87.73368275821605,56.26668333032873,51.30577894308128,67.99954422841387,48.51355775712451,False,1.4965259219668736,67.3352435530086,62.48262960983437,95.73381948969188,62.14745160168181,False,45.474284490992325,1.4965259219668736,67.3352435530086,93.00045577158613,63.45467297048953,False,81.86618051030811,32.664756446991404,61.301998583961264,True,26.674224297130365,66.81488956641562,57.362599666404805,60.9077459315393,5.907143634876313,65.16088934865024,Wave 2-4 / pullback,63.45467297048953,66.85768863419294,11.691423095352182,33.21286591976869,0.35201488253361807,43.26647564469914,34.95702005730659,54.98372961799034,False,relative strength pullback,10,213,False,False,36.86,,,,
Real Estate,RYN,Rayonier Inc.,6348773877.53,XNYS,REIT - Specialty,REAL ESTATE INVESTMENT TRUSTS,0.4,3.84408304245589,-15.933176275582639,12.41662390969729,3.0467227529825225,3.929971908227148,-2.0545769245642775,1.1114691627652602,,32.888073,45.173912,1.1762708,23.24,4.96,,,,,6.469909179856198,Neutral / Transition,Housing / Real Estate,Housing / Real Estate,5.098348879909077,Housing / Real Estate,6.4652811244979915,4.432793136320301,5.590361445783132,8.734491315136484,0.967741935483879,1.3882461823230052,1782504000000,2026-06-26 16:00:00-04:00,21.91,1782432000000,2026-06-25 20:00:00-04:00,21.91,21.91,4h_close,59.3738631395942,56.530706675544664,50.20889868328197,43.06161233394315,48.930438023489266,42.34093745867129,2.8431564640495353,2.533422884018466,0.30973358003106943,0,,,50.0,13.05732484076433,16.34980988593156,86.82634730538922,3.787878787878788,38.930148728283136,2.068686341081216,9.551918433056073,-3.5216751047019157,0.8174271179195891,55.587392550143264,57.59312320916906,70.20057306590257,70.20057306590257,54.02298850574713,43.96551724137931,67.90830945558739,57.87965616045845,44.98567335243553,38.17709877153114,0,43.79792389557784,34.606228313266485,63.59584779115568,24.75543257027124,7.3879885605338345,73.810888252149,58.29512893982809,45.96625163933915,2.4199401420483233,55.684574228341404,48.64771551831693,30.659025787965614,77.07736389684814,60.040114778933344,49.83563796407718,47.59632453074127,95.8784105812174,57.171335483363094,False,0.0,30.37249283667622,32.8360343183985,57.20363795329856,51.199405388458324,False,54.768883180186414,0.0,30.37249283667622,56.8784105812174,54.04800807782007,False,79.60363795329856,70.20057306590257,63.440083348960655,True,51.70025002298364,56.78758896472477,59.63618344370835,57.734927585492265,1.9012558582160821,55.10383180340784,Mixed / transition,63.440083348960655,55.205348615090735,15.933176275582639,12.41662390969729,1.283213246326882,69.62750716332378,58.739255014326645,62.22313136888886,True,RSI breakout inflection,25,214,False,False,21.91,,,,
Financials,ZION,Zions Bancorporation N.A.,9733065530.89,XNAS,Banks - Regional,NATIONAL COMMERCIAL BANKS,-0.2,4.335399568828495,-0.6733524355300835,50.09742368478025,5.564957998129838,8.345627310077885,16.866506110680945,1.0572376800098786,,9.443413,9.821428,1.3127582,3.46,2.85,,,,,8.322788366415068,Thematic Momentum Leadership,Financials / Credit,Financials / Credit,33.11569310636006,"Financials / Credit, Housing / Real Estate, Macro Rates / Inflation",7.960381526104417,4.8072562358276505,10.503665922856232,21.2062937062937,15.146985550572989,17.0126582278481,1782460800000,2026-06-26 04:00:00-04:00,69.33,1782417600000,2026-06-25 16:00:00-04:00,69.33,69.33,4h_close,66.44449775817881,63.52220602025205,66.06090282155688,48.984732164836416,55.58032145085948,53.484604847667946,2.922291737926763,2.6472948564641903,0.2749968814625725,0,,,50.0,76.43312101910828,89.73384030418251,82.33532934131736,22.916666666666668,66.06448903493538,6.456307556617258,14.183958770419547,-4.047358366238974,-7.022334935874152,55.01432664756447,59.02578796561605,73.06590257879657,83.0945558739255,77.8735632183908,66.66666666666667,63.32378223495702,82.6647564469914,82.6647564469914,30.291308500477555,0,98.67374011786927,0.0,26.652519764261456,54.5177717406876,59.64712279999445,36.561604584527224,83.91117478510029,22.633157398009928,2.4768899353405964,47.86890984291361,55.511053103562745,37.53581661891118,31.51862464183381,43.777655156188736,37.12494794159786,47.64627339148629,74.66650672546356,60.40653822861928,False,0.0,30.37249283667622,30.963718820861747,34.5776071738278,42.971457572337115,False,75.36975265948688,0.0,30.37249283667622,35.66650672546356,54.84768014091938,False,56.9776071738278,73.06590257879657,63.27487797397271,True,24.603330612590867,44.13576430591324,57.28619166913731,64.08185062607416,6.7956589569368475,62.179066118131836,Wave 3-5 / breakout,63.27487797397271,48.08978032473734,5.0,50.09742368478025,0.09980553154710459,13.753581661891117,89.11174785100286,50.97380996519799,False,RSI breakout inflection,37,215,False,False,69.33,,,,
Consumer Discretionary,BALL,Ball Corporation,14973703778.640001,XNYS,Packaging & Containers,METAL CANS,1.0,2.537712127991041,-9.518231073363603,37.83180905643542,8.972640683357413,4.860953481493735,9.856752055760643,1.296584787609752,,11.64149,15.341107,2.5010695,1.12,1.51,,,,,7.37058739871992,Neutral / Transition,Energy Transition,Energy Transition,7.477895014039251,"Energy Transition, Macro Rates / Inflation, Consumer / Retail",7.32578313253012,7.051282051282048,9.343479030260138,3.604963112005355,18.30365690216351,15.82005623242737,1782504000000,2026-06-26 16:00:00-04:00,61.79,1782432000000,2026-06-25 20:00:00-04:00,61.79,61.79,4h_close,69.32812019808027,67.29391926687276,67.40514127498889,75.70870408207182,60.80988431208117,56.20895702081173,2.034200931207508,2.161344984930532,-0.12714405372302418,0,,,50.0,60.19108280254777,69.58174904942966,44.91017964071856,67.42424242424242,55.5927721253713,1.496110113704363,10.517339397384863,-7.847368916555775,6.912376285379508,51.57593123209169,54.154727793696274,87.96561604584527,81.08882521489971,43.96551724137931,71.26436781609195,81.37535816618912,47.277936962750715,55.587392550143264,34.597536475315344,0,79.89815626919933,0.0,64.20368746160133,95.82405620776147,33.62818631400793,52.37822349570201,76.60458452722062,13.117203346335117,1.6782157682461938,44.22842411843752,49.001450281349705,11.74785100286533,40.68767908309456,37.14532354441538,32.11968665408255,45.66746763491376,66.01563940575919,61.31181264458244,False,0.0,30.37249283667622,19.74358974358976,25.350015366143126,44.27726246711178,False,59.62615024865791,0.0,30.37249283667622,27.015639405759188,46.176570572696676,False,47.75001536614313,87.96561604584527,63.245262149044954,False,27.332177662847208,43.99597206970555,61.791460807872134,73.06368224923091,11.272221441358774,69.90746024565046,Wave 3-5 / breakout,63.245262149044954,36.96275071633238,9.518231073363603,37.83180905643542,0.2515933366856665,35.816618911174785,73.92550143266476,51.41950937394223,False,RSI breakout inflection,19,216,False,False,61.79,,,,
Industrials,LUNR,"Intuitive Machines, Inc. Class A Common Stock",6472646145.06,XNAS,Aerospace & Defense,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS",0.6000000000000001,21.681845039699617,-60.962566844919785,134.5758354755784,-33.81542699724519,-34.716004429257566,3.9844942996533517,0.011819672181556868,,,,,,,,,,,3.5715424814132968,Oversold / Mean-Reversion Watch,Defense / Aerospace,Defense / Aerospace,39.68046886506165,Defense / Aerospace,4.2329718875502005,-20.131291028446398,-54.75954387704511,-5.096203848153924,10.539067231980614,2.069351230425065,1782475200000,2026-06-26 08:00:00-04:00,18.25,1782432000000,2026-06-25 20:00:00-04:00,18.25,18.25,4h_close,28.006141744673144,27.18010007914478,32.66495166061078,30.05726601806836,35.31080665981294,33.919387012775246,0.8260416655283649,-2.7102355268893867,3.5362771924177516,1,,,50.0,50.0,50.0,50.0,50.0,50.0,-0.8931063354730706,-2.0757758968157902,53.86643754157204,3.020427951338134,71.34670487106017,47.85100286532951,2.005730659025788,0.5730659025787965,27.586206896551722,58.62068965517241,15.472779369627506,36.96275071633238,18.911174785100286,85.54704739320884,0,68.82322545266643,0.0,86.35354909466713,79.81109599586615,0.0,24.39828080229226,18.45272206303725,50.52026775742138,2.885308663685855,52.76978780558044,51.606476927236656,97.42120343839541,8.882521489971346,67.81412601274823,63.1576369532822,52.88440167496297,10.018425234019432,39.344479171406704,False,18.0,98.42406876790831,100.0,42.419653582954055,57.508977093637455,False,33.36927181108586,15.0,97.13467048710602,49.01842523401943,47.20154169065226,False,20.01965358295405,2.005730659025788,35.656276720106945,False,16.51622918635213,46.85225102707746,46.00186390761972,37.375809156592275,0.8503871194577357,42.61414263362929,Mixed / transition,63.1576369532822,52.14899713467048,60.962566844919785,134.5758354755784,0.45299787015613746,49.570200573065904,17.76504297994269,50.199728807574274,False,shorted near lows / peer lag,22,217,True,False,18.25,,,,
Consumer Discretionary,NKE,"Nike, Inc.",68091185777.34,XNYS,Footwear & Accessories,RUBBER & PLASTICS FOOTWEAR,0.0,3.470614831158427,-49.603941869893355,0.09910802775023875,-5.927558343222039,-5.925644642146777,-28.37943412525512,0.006023714721460111,,23.720034,28.44079,4.540966,1.48,3.82,,,,,3.1345049160815877,Broken Momentum / Avoid,Industrial Automation,Consumer / Retail,7.477895014039251,"Consumer / Retail, Industrial Automation",3.6144779116465866,-10.619469026548678,-12.135711178773379,-22.412137507201844,-29.543076386466694,-36.15676359039192,1782475200000,2026-06-26 08:00:00-04:00,40.4,1782432000000,2026-06-25 20:00:00-04:00,40.4,40.4,4h_close,23.07196901212761,30.10512358637115,33.06028821298797,32.20376053529627,50.13692546869406,45.44009786149227,-7.0331545742435395,-6.6772672941076365,-0.355887280135903,0,,,50.0,20.38216560509554,35.361216730038024,24.251497005988025,55.49242424242424,36.812069673799,1.496110113704363,10.517339397384863,13.631821292477742,32.92947690458671,50.429799426934096,15.472779369627506,9.742120343839542,18.624641833810887,6.609195402298851,11.494252873563218,9.455587392550143,47.277936962750715,55.587392550143264,90.38220860916246,0,0.19940029425626338,34.59820088276879,0.0,0.0,0.0,39.39828080229226,19.383954154727796,34.23749774002111,3.0,36.565263091222796,36.6689218559048,26.074498567335244,100.0,56.465528727893506,60.413160256776436,63.15591924450781,0.0,9.124325659519812,False,10.619469026548678,90.25787965616045,100.0,26.630300838808353,47.59589212793733,False,17.134314791028554,10.619469026548678,90.25787965616045,34.21590703638283,42.3780716644731,False,4.230300838808347,9.742120343839542,22.114881799959964,False,45.65606490930667,42.143461404855756,13.055628396403518,16.449444839288297,3.512603504450915,40.67253592806042,Wave 1 / accumulation,63.15591924450781,38.06112702960841,49.603941869893355,5.0,9.92078837397867,96.27507163323783,8.30945558739255,56.93503973939818,False,cheap peer laggard,20,218,False,False,40.4,,,,
Consumer Staples,CPB,The Campbell's Company Common Stock,6201446950.400001,XNAS,Packaged Foods,FOOD AND KINDRED PRODUCTS,-0.2,16.354001124440547,-33.86978785662033,15.571465098440296,3.1957266575349585,6.071890796317558,-15.604698784290239,0.8884242013392643,,10.419444,11.679347,1.5989584,0.67,7.2,,,,,6.489456536769336,Neutral / Transition,Oil & Gas,Oil & Gas,5.258691529984256,"Oil & Gas, Consumer / Retail, Macro Rates / Inflation",6.18230923694779,5.873993368072017,11.028315946348744,7.400288322921678,-21.716287215411555,-19.34319740166005,1782475200000,2026-06-26 08:00:00-04:00,22.6,1782417600000,2026-06-25 16:00:00-04:00,22.35,22.6,4h_close,65.93110239728767,60.630235634959966,46.294349718071196,30.879106732210232,37.34743654854476,30.91234060165945,5.300866762327708,7.760933028805067,-2.4600662664773596,0,,,50.0,69.4267515923567,83.26996197718631,70.65868263473054,85.22727272727273,64.70734822624034,2.315906254333666,-1.76883935061789,-8.712409692015079,-9.169127673539567,42.12034383954155,70.77363896848138,80.80229226361031,85.95988538681948,51.724137931034484,19.54022988505747,43.55300859598854,66.4756446991404,27.22063037249284,18.99729934459704,0,31.49488366039975,71.51534901880075,38.9897673207995,0.0,18.093532302989438,49.44126074498568,55.257879656160455,24.32736208895068,4.373215078920359,53.79479263532159,58.37806598350747,94.26934097421203,71.34670487106017,44.958464486238356,62.99043855085351,51.794112064537536,76.20669280813698,40.98535567011769,False,0.0,30.37249283667622,25.630033159639915,36.22047232867944,37.28659815513851,False,46.81313770049073,0.0,30.37249283667622,37.20669280813698,45.405919570618344,False,58.62047232867944,80.80229226361031,51.42875705065123,False,64.25524705110162,41.61991231847026,44.66654664719455,45.52774133640793,18.72750571469369,59.011545450987384,Wave 1 / accumulation,62.99043855085351,45.74976122254058,33.86978785662033,15.571465098440296,2.1751188884604615,76.21776504297995,59.02578796561605,61.39240325402127,True,shorted near lows / peer lag,16,219,False,False,22.6,,,,
Health Care,SRRK,Scholar Rock Holding Corporation Common Stock,5969847799.16,XNAS,Biotechnology,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",-0.2,13.709837985068274,0.0,104.66900628001477,11.704618237780128,9.944352148335355,23.443389299250917,1.8524105090207128,,,,19.354837,,,,,,,8.323404368667127,Thematic Momentum Leadership,Healthcare / Biotech,Healthcare / Biotech,29.680191131435627,"Healthcare / Biotech, Energy Transition, Industrial Automation",7.974497991967871,17.058736530741612,9.407385466034746,25.319837140918345,20.73196774896491,29.448364485981315,1782504000000,2026-06-26 16:00:00-04:00,55.4039,1782432000000,2026-06-25 20:00:00-04:00,55.4039,55.4039,4h_close,79.46334530127189,74.95498823963618,70.45029932220048,69.15072333394166,60.37720877966779,58.126608362725,4.5083570616357065,4.859259819989464,-0.35090275835375717,0,,,50.0,50.0,50.0,2.9940119760479043,50.0,42.949101796407184,11.233198428713665,15.210779430016174,1.8258129626789188,-10.10905771090217,50.7163323782235,67.0487106017192,99.42693409742121,81.37535816618912,82.47126436781609,73.85057471264368,97.13467048710602,95.55873925501433,95.55873925501433,48.480099133814186,0,100.0,0.0,24.0,51.599999999999994,92.24868342178064,26.146131805157594,89.12607449856733,0.0,3.719394575849458,48.19503927498986,45.99174553398513,90.83094555873926,12.893982808022923,20.0,55.45072209597207,39.7173721304019,35.60996409618434,60.38787419622344,False,0.0,30.37249283667622,5.0,0.0,35.7872580700715,False,85.6217402759938,0.0,30.37249283667622,0.0,53.27041748180352,False,15.31729503592996,99.42693409742121,62.86420054981343,False,24.341023429062652,34.652669009263384,62.06060874488565,66.48503035854135,4.424421613655703,61.24619230671776,Wave 3-5 / breakout,62.86420054981343,43.26647564469914,5.0,104.66900628001477,0.047769632842637265,3.151862464183381,89.39828080229226,47.016796839999174,False,RSI breakout inflection,25,220,False,False,55.4039,,,,
Consumer Discretionary,BWA,BorgWarner Inc.,14626746442.710001,XNYS,Auto Parts,MOTOR VEHICLE PARTS & ACCESSORIES,0.6000000000000001,4.940708341670732,-13.727480334940367,107.31707317073172,-6.220345742852029,5.684555083366649,30.871362605220988,0.8092161602923819,,12.93899,44.104652,2.8399222,0.62,0.94,,,,,6.677014718462163,Neutral / Transition,,,,,6.879759036144577,-1.5168698610717457,1.7726340462935752,23.788310762651466,52.91657495047326,48.949399656946824,1782475200000,2026-06-26 08:00:00-04:00,68.0,1782417600000,2026-06-25 16:00:00-04:00,69.47,68.11,polygon.snapshot.min.c,36.02503968441605,32.34668518758801,44.46567333394395,45.658101699481584,48.768351571485596,38.96757436250636,3.6783544968280424,-5.473888794632529,9.152243291460572,1,,,50.0,53.503184713375795,17.11026615969582,41.31736526946108,86.5530303030303,46.467592407869,1.496110113704363,10.517339397384863,-0.27652393258921215,-13.270971365266604,88.25214899713467,63.03724928366762,32.09169054441261,56.16045845272206,80.17241379310344,93.10344827586206,35.24355300859599,47.277936962750715,55.587392550143264,38.94797944867108,0,88.65915075286959,0.0,46.681698494260814,76.5498683436869,24.58647135516527,38.71060171919771,67.32091690544412,76.98263095857297,7.968125247149936,74.56998449304552,62.76697981727138,47.85100286532951,12.607449856733524,86.25759127415692,39.91351231385972,41.63956217031038,34.07511905324816,65.86568445456105,True,1.5168698610717457,67.90830945558739,62.58434930535873,68.08012699013136,59.16538740497931,True,69.90556269143366,1.5168698610717457,67.90830945558739,73.07511905324816,61.16688935790036,True,45.680126990131356,32.09169054441261,54.246026945686815,False,24.688341395467685,57.113715278574766,56.17851199413295,56.590202784461965,0.5235124941128007,52.967131780223184,Mixed / transition,62.76697981727138,57.30659025787966,13.727480334940367,107.31707317073172,0.12791515766648978,18.33810888252149,63.61031518624642,50.42116499908223,False,RSI inflection + value,21,221,True,False,68.0,68.11,snapshot.min.c,1782504000000,OK
